id,hospcode,areacode,flag_sent,date_com,b_year,type_13,uc,sso,ofc,osm,ageing,child,disab,home,village,school,student,childcenter,caregiver,osk,opd,opd_visit,opd_pt,opd_pt_visit,ip
"8ec43f9ee8a5b450912a021b7b914f7e","03717","34150502","0","202206271409","2565","5737","3566","30","314","182","1068","308","197",1616,15,4,0,4,0,0,4257,14326,1249,2924,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","10227","34030305","0","202206271409","2565","306","220","1","1","8","33","31","6",136,1,1,0,0,0,0,403,1395,182,470,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03591","34050401","0","202206271409","2565","4893","2897","29","224","87","835","273","22",1198,10,3,0,6,0,0,5674,16865,1119,4085,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03588","34041703","0","202206271409","2565","2576","2034","239","91","90","516","175","28",731,7,2,0,0,0,0,2581,10751,1077,2815,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03715","34150209","0","202206271409","2565","5777","3461","947","69","134","985","307","213",2160,12,3,0,1,0,0,6501,16754,1111,2861,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03716","34150407","0","202206271409","2565","4556","3245","186","138","105","727","317","99",1235,8,2,0,0,8,0,4135,15200,1440,3692,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03730","34150405","0","202206271409","2565","4241","2522","148","361","135","1010","324","115",1616,13,4,0,1,0,0,4453,16235,1589,4529,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03686","34120207","0","202206271409","2565","2485","1558","38","120","70","479","164","81",885,7,4,0,4,0,0,2681,9478,747,1959,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","23572","34150100","0","202206271409","2565","6711","2908","247","873","51","1426","236","27",3424,7,6,0,0,0,0,4574,10208,1049,2508,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03554","34030105","0","202206271409","2565","1276","934","66","95","29","227","102","45",423,3,1,0,0,0,0,1543,5605,539,1448,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","12270","34150204","0","202206271409","2565","17","4","2","1","0","2","1","0",0,1,0,0,0,0,0,0,0,0,0,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03679","34111801","0","202206271409","2565","3386","2512","65","115","80","647","255","40",1084,9,5,0,5,0,0,2809,9587,788,2298,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03589","34041801","0","202206271409","2565","4706","3436","214","295","123","953","291","185",1519,11,4,0,4,0,0,4491,18786,1909,4436,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03713","34141306","0","202206271409","2565","2746","1901","26","123","82","677","144","57",1000,9,7,0,0,0,0,2643,8446,811,1941,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03598","34051202","0","202206271409","2565","5117","3519","355","181","11","685","340","48",1401,10,4,0,8,0,0,4510,12752,1031,2404,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03545","34020501","0","202206271409","2565","3370","1968","66","41","92","567","232","72",1038,8,6,0,0,0,0,4153,11578,918,2549,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03626","34080203","0","202206271409","2565","5363","3060","1","134","145","868","367","91",1535,11,6,0,5,0,0,5304,13609,1269,2596,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03712","34141203","0","202206271409","2565","2007","1342","47","123","63","516","129","83",699,6,4,0,1,0,0,2150,9892,878,2753,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","03657","34110201","0","202206271409","2565","2100","1467","70","240","58","594","127","80",720,5,2,0,0,0,0,2388,9140,965,2675,"203.157.102.134"
"8ec43f9ee8a5b450912a021b7b914f7e","09602","90160203","0","202206261257","2565","6274","4066","989","570","95","1253","368","119",2164,10,3,0,0,0,0,6879,13549,527,888,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","07985","70080301","0","202206250138","2565","8298","5532","1488","515","145","1656","448","261",2632,9,6,0,0,0,0,7038,16748,2007,4936,"203.157.102.170"
"8ec43f9ee8a5b450912a021b7b914f7e","09992","94100301","0","202206301244","2565","3844","3157","207","155","47","452","309","44",879,5,3,0,2,0,0,2191,5038,757,1216,"203.157.102.194"
"8ec43f9ee8a5b450912a021b7b914f7e","09509","90060604","0","202206261257","2565","6084","4323","148","365","86","808","425","79",1289,6,1,0,2,0,0,5850,17117,1486,2910,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09580","90130305","0","202206261257","2565","3598","2238","442","163","94","721","224","129",1230,13,3,0,1,0,0,3746,12349,674,1377,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09521","90070801","0","202206261257","2565","2802","1668","21","242","76","729","116","112",0,1,0,0,0,0,0,2793,8251,811,1883,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","24646","90060101","0","202206261257","2565","12374","6975","213","735","165","1605","1041","213",2575,11,7,0,4,0,0,7936,20051,1382,3272,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09568","90111308","0","202206261257","2565","7012","4072","1042","797","95","1701","344","162",2237,9,3,0,1,0,0,7049,17115,1035,2035,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09548","90100406","0","202206261257","2565","3610","2974","137","68","38","377","255","27",829,1,0,0,0,0,0,3127,7158,521,1270,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09991","94100204","0","202206301244","2565","6931","4504","49","183","79","733","651","125",1518,9,5,0,1,0,0,3745,8398,1259,2173,"203.157.102.194"
"8ec43f9ee8a5b450912a021b7b914f7e","09515","90070303","0","202206261257","2565","3241","1943","65","301","110","858","118","122",0,1,0,0,0,0,0,3563,12969,1337,3782,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09990","94100103","0","202206301244","2565","9286","6214","131","430","73","1170","958","77",1883,6,8,0,1,0,0,6816,14044,1702,2976,"203.157.102.194"
"8ec43f9ee8a5b450912a021b7b914f7e","04480","40250502","0","202206251313","2565","1411","1109","80","116","58","445","85","31",730,6,0,0,0,0,0,1498,5971,543,3516,"203.157.102.140"
"8ec43f9ee8a5b450912a021b7b914f7e","03219","32091108","0","202206301202","2565","2783","1610","112","133","0","577","183","170",802,7,3,0,1,0,0,2508,6302,405,851,"203.157.102.132"
"8ec43f9ee8a5b450912a021b7b914f7e","04447","40190307","0","202206251313","2565","3494","2847","86","109","68","740","250","125",1208,6,6,0,0,0,0,4757,14236,1096,2383,"203.157.102.140"
"8ec43f9ee8a5b450912a021b7b914f7e","04465","40230108","0","202206251313","2565","3261","2566","67","148","92","753","227","80",1044,6,2,0,0,0,0,3004,7823,933,1865,"203.157.102.140"
"8ec43f9ee8a5b450912a021b7b914f7e","05530","47100801","0","202206231956","2565","6912","4985","539","254","169","1017","526","193",2341,23,11,0,0,0,0,5308,14471,2277,4871,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","04674","42010807","0","202206291005","2565","5390","3652","172","331","16","1150","378","160",1657,10,2,0,4,0,0,5088,13569,1861,3693,"203.157.102.142"
"8ec43f9ee8a5b450912a021b7b914f7e","07727","67011311","0","202206262127","2565","10666","7753","1214","666","201","3129","499","259",4003,15,8,0,1,0,0,11225,29654,3146,8409,"203.157.102.167"
"8ec43f9ee8a5b450912a021b7b914f7e","02509","27060907","0","202206301224","2565","2366","1542","231","121","45","357","157","84",938,5,3,0,2,0,0,3469,11662,719,1722,"203.157.102.127"
"8ec43f9ee8a5b450912a021b7b914f7e","06302","53050401","0","202206301047","2565","2047","1491","53","143","73","651","99","136",871,5,3,0,1,0,0,1936,6993,712,2054,"203.157.102.153"
"8ec43f9ee8a5b450912a021b7b914f7e","04780","42130301","0","202206291005","2565","4578","3064","25","150","0","717","278","82",1303,7,4,0,0,0,0,2782,7947,1102,2207,"203.157.102.142"
"8ec43f9ee8a5b450912a021b7b914f7e","08987","80230404","0","202206260659","2565","3283","1928","93","76","56","625","206","45",1055,3,2,0,0,0,0,3065,7333,497,1197,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","06107","51060803","0","202206300804","2565","2805","2035","218","294","112","978","86","179",1385,6,2,0,0,0,0,2253,5666,436,1443,"203.157.102.151"
"8ec43f9ee8a5b450912a021b7b914f7e","06106","51060710","0","202206300804","2565","5223","3512","389","296","204","1494","177","282",2198,13,3,0,0,0,0,4602,14825,964,3690,"203.157.102.151"
"8ec43f9ee8a5b450912a021b7b914f7e","06105","51060701","0","202206300804","2565","1200","795","25","70","47","387","50","20",556,2,2,0,0,0,0,899,2077,270,627,"203.157.102.151"
"8ec43f9ee8a5b450912a021b7b914f7e","06301","53050306","0","202206301047","2565","2818","1503","357","626","101","860","99","92",1036,6,2,0,0,0,0,2503,8871,449,1221,"203.157.102.153"
"8ec43f9ee8a5b450912a021b7b914f7e","06104","51060604","0","202206300804","2565","4267","2376","527","555","171","1559","167","298",1985,9,4,0,0,0,0,3846,9957,1303,3781,"203.157.102.151"
"8ec43f9ee8a5b450912a021b7b914f7e","06103","51060504","0","202206300804","2565","3597","2487","196","234","121","1065","108","198",1476,8,8,0,0,0,0,2792,6964,506,1668,"203.157.102.151"
"8ec43f9ee8a5b450912a021b7b914f7e","06102","51060402","0","202206300804","2565","3712","2100","399","577","162","1360","117","166",1600,8,3,0,0,0,0,3288,10656,678,2296,"203.157.102.151"
"8ec43f9ee8a5b450912a021b7b914f7e","07685","66120402","0","202206281224","2565","2645","1634","242","80","75","596","162","39",984,6,3,0,3,0,0,2723,11990,927,3391,"203.157.102.166"
"8ec43f9ee8a5b450912a021b7b914f7e","09989","94091804","0","202206301244","2565","3039","2273","27","24","28","267","282","29",125,1,1,0,0,0,0,2082,4519,812,1480,"203.157.102.194"
"8ec43f9ee8a5b450912a021b7b914f7e","06101","51060308","0","202206300804","2565","2418","1515","330","230","90","834","71","111",962,5,1,0,0,0,0,2138,5245,495,1367,"203.157.102.151"
"8ec43f9ee8a5b450912a021b7b914f7e","06100","51060307","0","202206300804","2565","3903","2392","491","534","134","1251","131","59",1381,6,4,0,0,0,0,3233,9808,647,1923,"203.157.102.151"
"8ec43f9ee8a5b450912a021b7b914f7e","06098","51060203","0","202206300804","2565","4406","2471","580","551","149","1579","137","73",2329,5,5,0,0,0,0,4748,10819,720,2242,"203.157.102.151"
"8ec43f9ee8a5b450912a021b7b914f7e","06300","53050205","0","202206301047","2565","1125","784","27","65","39","318","54","68",482,5,3,0,1,0,0,1000,3839,386,1295,"203.157.102.153"
